NOK_per_kWh,time_start,consumption,consumption_cost,consumption_with_battery,consumption_cost_with_battery
1.7352400000000001,2022-04-19T14:00:00+02:00,2.277854208,3.95262373588992,3.0000000239999998,5.20572004164576
1.7307700000000001,2022-04-19T15:00:00+02:00,2.47592844,4.2852626660988005,3.0000000239999998,5.19231004153848
1.75391,2022-04-19T16:00:00+02:00,1.4855570640000002,2.6055333901202404,3.0000000239999998,5.2617300420938395
1.80133,2022-04-19T17:00:00+02:00,2.7730398960000002,4.995159955861681,3.0000000239999998,5.40399004323192
1.86733,2022-04-19T18:00:00+02:00,4.951856952,9.24675104217816,3.0000000239999998,5.60199004481592
1.93856,2022-04-19T19:00:00+02:00,2.37689136,4.6077465148416,3.0000000239999998,5.81568004652544
1.9681700000000002,2022-04-19T20:00:00+02:00,2.47592844,4.873048077754801,3.0000000239999998,5.90451004723608
1.9678900000000001,2022-04-19T21:00:00+02:00,2.674002744,5.26214325989016,3.0000000239999998,5.90367004722936
1.828,2022-04-19T22:00:00+02:00,2.47592844,4.525997188320001,3.0000000239999998,5.484000043871999
1.766,2022-04-19T23:00:00+02:00,2.9711142,5.2469876772,3.0000000239999998,5.2980000423839995
1.7700900000000002,2022-04-20T00:00:00+02:00,4.951856952,8.76523247216568,3.0000000239999998,5.31027004248216
1.75672,2022-04-20T01:00:00+02:00,3.961485576,6.95922094107072,3.0000000239999998,5.2701600421612795
1.74756,2022-04-20T02:00:00+02:00,4.060522728,7.096007098543679,3.0000000239999998,5.24268004194144
1.7492800000000002,2022-04-20T03:00:00+02:00,4.159559808,7.276234780938241,3.0000000239999998,5.2478400419827205
1.7565300000000001,2022-04-20T04:00:00+02:00,4.25859696,7.480353318148801,3.0000000239999998,5.26959004215672
1.8073100000000002,2022-04-20T05:00:00+02:00,1.980742752,3.5798161831171207,3.0000000239999998,5.42193004337544
1.89769,2022-04-20T06:00:00+02:00,1.683631368,3.19501041073992,3.0000000239999998,5.69307004554456
1.9161100000000002,2022-04-20T07:00:00+02:00,1.7826685199999999,3.4157889778572,3.0000000239999998,5.74833004598664
2.01318,2022-04-20T08:00:00+02:00,2.37689136,4.785110148124801,3.0000000239999998,6.03954004831632
1.90857,2022-04-20T09:00:00+02:00,4.951856952,9.450965622878641,3.0000000239999998,5.7257100458056795
1.8227700000000002,2022-04-20T10:00:00+02:00,4.159559808,7.581920831228161,3.0000000239999998,5.46831004374648
1.7742900000000001,2022-04-20T11:00:00+02:00,2.674002744,4.7444563286517605,3.0000000239999998,5.32287004258296
1.7322000000000002,2022-04-20T12:00:00+02:00,1.7826685199999999,3.087938410344,3.0000000239999998,5.1966000415728
1.66748,2022-04-20T13:00:00+02:00,2.277854208,3.79827633475584,3.0000000239999998,5.00244004001952
1.65231,2022-04-20T14:00:00+02:00,2.277854208,3.7637212864204797,3.0000000239999998,4.95693003965544
1.6944,2022-04-20T15:00:00+02:00,2.47592844,4.195213148736,3.0000000239999998,5.0832000406655995
1.76455,2022-04-20T16:00:00+02:00,1.4855570640000002,2.6213397172812005,3.0000000239999998,5.2936500423492
1.78268,2022-04-20T17:00:00+02:00,2.7730398960000002,4.943442761801281,3.0000000239999998,5.348040042784319
1.87412,2022-04-20T18:00:00+02:00,4.951856952,9.28037415088224,3.0000000239999998,5.62236004497888
